

stn;time;tre200h0
LUG;2018092116;25.1
LUG;2018092117;23.8
LUG;2018092118;22.7
LUG;2018092119;21.9
LUG;2018092120;21.5
LUG;2018092121;21.1
LUG;2018092122;20.8
LUG;2018092123;20.5

stn;time;tre200h0
SIO;2018062100;21.1
SIO;2018062101;19.6
SIO;2018062102;18.8
SIO;2018062103;18.2
SIO;2018062104;17.7
SIO;2018062105;18.5
SIO;2018062106;20.3
SIO;2018062107;21.8
SIO;2018062108;23.4
SIO;2018062109;25.2
SIO;2018062110;27.1
SIO;2018062111;29.5
SIO;2018062112;30.9
SIO;2018062113;31.6
SIO;2018062114;32.5
SIO;2018062115;32.5
SIO;2018062116;31.6
SIO;2018062117;30.7
SIO;2018062118;29.2
SIO;2018062119;27.4
SIO;2018062120;25.8
SIO;2018062121;25.3
SIO;2018062122;24.4
SIO;2018062123;23.0
SIO;2018062200;22.0
SIO;2018062201;21.1
SIO;2018062202;20.3
SIO;2018062203;19.6
SIO;2018062204;18.8
SIO;2018062205;18.5
SIO;2018062206;19.1
SIO;2018062207;19.7
SIO;2018062208;20.6
SIO;2018062209;21.3
SIO;2018062210;22.5
SIO;2018062211;23.6
SIO;2018062212;24.6
SIO;2018062213;25.1
SIO;2018062214;26.4
SIO;2018062215;26.4
SIO;2018062216;26.0
SIO;2018062217;25.1
SIO;2018062218;23.3
SIO;2018062219;21.3
SIO;2018062220;19.7
SIO;2018062221;18.6
SIO;2018062222;17.9
SIO;2018062223;16.9
SIO;2018062300;15.6
SIO;2018062301;14.5
SIO;2018062302;13.0
SIO;2018062303;11.7
SIO;2018062304;11.0
SIO;2018062305;11.7
SIO;2018062306;13.6
SIO;2018062307;15.2
SIO;2018062308;16.6
SIO;2018062309;19.1
SIO;2018062310;20.1
SIO;2018062311;21.9
SIO;2018062312;23.6
SIO;2018062313;24.7
SIO;2018062314;25.8
SIO;2018062315;26.3
SIO;2018062316;26.2
SIO;2018062317;25.6
SIO;2018062318;24.5
SIO;2018062319;22.1
SIO;2018062320;20.6
SIO;2018062321;19.8
SIO;2018062322;18.4
SIO;2018062323;17.2
SIO;2018062400;15.3
SIO;2018062401;14.9
SIO;2018062402;13.9
SIO;2018062403;13.9
SIO;2018062404;13.8
SIO;2018062405;14.2
SIO;2018062406;15.1
SIO;2018062407;16.1
SIO;2018062408;17.5
SIO;2018062409;18.8
SIO;2018062410;20.1
SIO;2018062411;21.6
SIO;2018062412;23.1
SIO;2018062413;24.1
SIO;2018062414;23.8
SIO;2018062415;22.9
SIO;2018062416;23.0
SIO;2018062417;22.8
SIO;2018062418;20.8
SIO;2018062419;18.6
SIO;2018062420;18.4
SIO;2018062421;17.5
SIO;2018062422;16.3
SIO;2018062423;15.0
SIO;2018062500;14.2
SIO;2018062501;13.5
SIO;2018062502;13.2
SIO;2018062503;12.4
SIO;2018062504;12.5
SIO;2018062505;13.2
SIO;2018062506;15.0
SIO;2018062507;16.7
SIO;2018062508;18.0
SIO;2018062509;19.6
SIO;2018062510;21.3
SIO;2018062511;23.2
SIO;2018062512;24.9
SIO;2018062513;26.8
SIO;2018062514;27.7
SIO;2018062515;28.0
SIO;2018062516;27.8
SIO;2018062517;27.2
SIO;2018062518;26.0
SIO;2018062519;23.7
SIO;2018062520;22.1
SIO;2018062521;21.3
SIO;2018062522;20.1
SIO;2018062523;18.9
SIO;2018062600;17.4
SIO;2018062601;15.8
SIO;2018062602;15.1
SIO;2018062603;14.2
SIO;2018062604;13.7
SIO;2018062605;14.6
SIO;2018062606;16.0
SIO;2018062607;17.1
SIO;2018062608;19.0
SIO;2018062609;21.1
SIO;2018062610;23.3
SIO;2018062611;24.3
SIO;2018062612;25.8
SIO;2018062613;27.7
SIO;2018062614;28.8
SIO;2018062615;29.2
SIO;2018062616;29.4
SIO;2018062617;29.2
SIO;2018062618;27.6
SIO;2018062619;24.9
SIO;2018062620;23.3
SIO;2018062621;22.0
SIO;2018062622;19.5
SIO;2018062623;18.2
SIO;2018062700;17.1
SIO;2018062701;15.7
SIO;2018062702;15.1
SIO;2018062703;14.5
SIO;2018062704;14.1
SIO;2018062705;14.6
SIO;2018062706;16.7
SIO;2018062707;18.3
SIO;2018062708;20.0
SIO;2018062709;21.9
SIO;2018062710;23.4
SIO;2018062711;25.4
SIO;2018062712;27.1
SIO;2018062713;28.6
SIO;2018062714;29.5
SIO;2018062715;30.1
SIO;2018062716;29.7
SIO;2018062717;29.2
SIO;2018062718;27.9
SIO;2018062719;26.3
SIO;2018062720;23.8
SIO;2018062721;22.2
SIO;2018062722;20.6
SIO;2018062723;18.9
SIO;2018062800;17.2
SIO;2018062801;16.0
SIO;2018062802;15.4
SIO;2018062803;14.6
SIO;2018062804;14.6
SIO;2018062805;14.9
SIO;2018062806;16.5
SIO;2018062807;18.2
SIO;2018062808;20.1
SIO;2018062809;22.2
SIO;2018062810;24.2
SIO;2018062811;25.9
SIO;2018062812;27.4
SIO;2018062813;28.1
SIO;2018062814;29.1
SIO;2018062815;29.4
SIO;2018062816;29.4
SIO;2018062817;28.4
SIO;2018062818;26.7
SIO;2018062819;24.9
SIO;2018062820;23.3
SIO;2018062821;21.7
SIO;2018062822;20.4
SIO;2018062823;18.3
SIO;2018062900;17.2
SIO;2018062901;17.4
SIO;2018062902;16.5
SIO;2018062903;16.8
SIO;2018062904;16.6
SIO;2018062905;16.7
SIO;2018062906;17.6
SIO;2018062907;18.6
SIO;2018062908;19.7
SIO;2018062909;21.6
SIO;2018062910;23.2
SIO;2018062911;24.8
SIO;2018062912;25.9
SIO;2018062913;26.9
SIO;2018062914;28.0
SIO;2018062915;28.6
SIO;2018062916;28.3
SIO;2018062917;27.2
SIO;2018062918;26.8
SIO;2018062919;25.5
SIO;2018062920;24.8
SIO;2018062921;24.0
SIO;2018062922;22.9
SIO;2018062923;22.1
SIO;2018063000;20.8
SIO;2018063001;19.0
SIO;2018063002;17.8
SIO;2018063003;17.5
SIO;2018063004;16.7
SIO;2018063005;17.0
SIO;2018063006;18.9
SIO;2018063007;20.3
SIO;2018063008;22.5
SIO;2018063009;24.2
SIO;2018063010;26.4
SIO;2018063011;28.4
SIO;2018063012;30.1
SIO;2018063013;31.1
SIO;2018063014;32.3
SIO;2018063015;32.5
SIO;2018063016;32.4
SIO;2018063017;32.0
SIO;2018063018;31.0
SIO;2018063019;28.3
SIO;2018063020;26.4
SIO;2018063021;24.3
SIO;2018063022;23.6
SIO;2018063023;21.3
SIO;2018070100;20.5
SIO;2018070101;20.1
SIO;2018070102;19.0
SIO;2018070103;18.2
SIO;2018070104;17.7
SIO;2018070105;18.1
SIO;2018070106;20.5
SIO;2018070107;22.2
SIO;2018070108;24.1
SIO;2018070109;26.2
SIO;2018070110;28.7
SIO;2018070111;29.9
SIO;2018070112;31.4
SIO;2018070113;33.2
SIO;2018070114;33.6
SIO;2018070115;34.0
SIO;2018070116;33.8
SIO;2018070117;33.4
SIO;2018070118;32.7
SIO;2018070119;30.6
SIO;2018070120;28.8
SIO;2018070121;27.5
SIO;2018070122;26.5
SIO;2018070123;25.6
SIO;2018070200;22.9
SIO;2018070201;21.7
SIO;2018070202;20.7
SIO;2018070203;19.8
SIO;2018070204;19.4
SIO;2018070205;19.5
SIO;2018070206;21.5
SIO;2018070207;23.5
SIO;2018070208;25.3
SIO;2018070209;27.0
SIO;2018070210;29.5
SIO;2018070211;30.4
SIO;2018070212;31.2
SIO;2018070213;32.3
SIO;2018070214;33.3
SIO;2018070215;33.7
SIO;2018070216;33.8
SIO;2018070217;33.1
SIO;2018070218;31.1
SIO;2018070219;29.3
SIO;2018070220;27.4
SIO;2018070221;26.0
SIO;2018070222;24.7
SIO;2018070223;23.6
SIO;2018070300;21.7
SIO;2018070301;21.4
SIO;2018070302;20.1
SIO;2018070303;18.6
SIO;2018070304;18.1
SIO;2018070305;18.6
SIO;2018070306;19.5
SIO;2018070307;20.2
SIO;2018070308;21.0
SIO;2018070309;23.1
SIO;2018070310;25.6
SIO;2018070311;26.4
SIO;2018070312;28.3
SIO;2018070313;29.9
SIO;2018070314;30.3
SIO;2018070315;30.2
SIO;2018070316;29.3
SIO;2018070317;28.9
SIO;2018070318;25.8
SIO;2018070319;20.9
SIO;2018070320;19.8
SIO;2018070321;18.6
SIO;2018070322;18.6
SIO;2018070323;18.1
SIO;2018070400;17.6
SIO;2018070401;17.5
SIO;2018070402;17.7
SIO;2018070403;17.7
SIO;2018070404;17.9
SIO;2018070405;18.0
SIO;2018070406;18.5
SIO;2018070407;20.2
SIO;2018070408;21.8
SIO;2018070409;23.5
SIO;2018070410;25.7
SIO;2018070411;27.8
SIO;2018070412;29.5
SIO;2018070413;30.2
SIO;2018070414;30.9
SIO;2018070415;32.0
SIO;2018070416;30.9
SIO;2018070417;30.5
SIO;2018070418;29.1
SIO;2018070419;27.0
SIO;2018070420;24.5
SIO;2018070421;23.1
SIO;2018070422;23.7
SIO;2018070423;23.2
SIO;2018070500;22.6
SIO;2018070501;21.3
SIO;2018070502;20.3
SIO;2018070503;19.0
SIO;2018070504;18.0
SIO;2018070505;18.4
SIO;2018070506;18.3
SIO;2018070507;18.9
SIO;2018070508;20.6
SIO;2018070509;21.6
SIO;2018070510;22.5
SIO;2018070511;22.7
SIO;2018070512;24.2
SIO;2018070513;22.0
SIO;2018070514;23.9
SIO;2018070515;24.2
SIO;2018070516;23.5
SIO;2018070517;22.3
SIO;2018070518;20.3
SIO;2018070519;18.8
SIO;2018070520;18.5
SIO;2018070521;18.0
SIO;2018070522;17.8
SIO;2018070523;17.9
SIO;2018070600;17.4
SIO;2018070601;17.0
SIO;2018070602;16.7
SIO;2018070603;16.8
SIO;2018070604;16.4
SIO;2018070605;16.4
SIO;2018070606;16.9
SIO;2018070607;17.2
SIO;2018070608;17.6
SIO;2018070609;18.2
SIO;2018070610;18.8
SIO;2018070611;19.4
SIO;2018070612;21.0
SIO;2018070613;21.3
SIO;2018070614;22.0
SIO;2018070615;22.5
SIO;2018070616;22.2
SIO;2018070617;22.4
SIO;2018070618;21.8
SIO;2018070619;21.4
SIO;2018070620;20.3
SIO;2018070621;18.3
SIO;2018070622;16.7
SIO;2018070623;16.1
SIO;2018070700;15.5
SIO;2018070701;15.0
SIO;2018070702;14.3
SIO;2018070703;13.6
SIO;2018070704;13.5
SIO;2018070705;14.0
SIO;2018070706;15.6
SIO;2018070707;17.6
SIO;2018070708;19.7
SIO;2018070709;21.7
SIO;2018070710;23.4
SIO;2018070711;25.4
SIO;2018070712;27.2
SIO;2018070713;28.5
SIO;2018070714;29.5
SIO;2018070715;30.3
SIO;2018070716;29.8
SIO;2018070717;29.0
SIO;2018070718;27.8
SIO;2018070719;25.8
SIO;2018070720;24.5
SIO;2018070721;22.3
SIO;2018070722;20.5
SIO;2018070723;19.5
SIO;2018070800;18.4
SIO;2018070801;16.9
SIO;2018070802;16.1
SIO;2018070803;15.7
SIO;2018070804;15.1
SIO;2018070805;15.8
SIO;2018070806;17.6
SIO;2018070807;19.2
SIO;2018070808;21.3
SIO;2018070809;23.0
SIO;2018070810;25.1
SIO;2018070811;26.8
SIO;2018070812;28.4
SIO;2018070813;29.6
SIO;2018070814;30.5
SIO;2018070815;31.0
SIO;2018070816;30.6
SIO;2018070817;30.0
SIO;2018070818;28.5
SIO;2018070819;26.9
SIO;2018070820;25.6
SIO;2018070821;24.6
SIO;2018070822;23.5
SIO;2018070823;22.2
SIO;2018070900;20.8
SIO;2018070901;19.6
SIO;2018070902;18.5
SIO;2018070903;17.4
SIO;2018070904;16.8
SIO;2018070905;17.2
SIO;2018070906;19.0
SIO;2018070907;20.4
SIO;2018070908;22.5
SIO;2018070909;24.3
SIO;2018070910;25.6
SIO;2018070911;27.0
SIO;2018070912;28.8
SIO;2018070913;30.1
SIO;2018070914;30.7
SIO;2018070915;31.4
SIO;2018070916;31.4
SIO;2018070917;30.9
SIO;2018070918;29.6
SIO;2018070919;27.1
SIO;2018070920;25.5
SIO;2018070921;24.6
SIO;2018070922;23.6
SIO;2018070923;22.8
SIO;2018071000;21.2
SIO;2018071001;19.5
SIO;2018071002;18.2
SIO;2018071003;17.8
SIO;2018071004;17.6
SIO;2018071005;17.2
SIO;2018071006;18.9
SIO;2018071007;20.6
SIO;2018071008;22.1
SIO;2018071009;23.6
SIO;2018071010;26.0
SIO;2018071011;27.6
SIO;2018071012;28.7
SIO;2018071013;29.8
SIO;2018071014;30.2
SIO;2018071015;29.3
SIO;2018071016;28.6
SIO;2018071017;27.6
SIO;2018071018;26.2
SIO;2018071019;24.5
SIO;2018071020;23.4
SIO;2018071021;22.9
SIO;2018071022;21.8
SIO;2018071023;21.3
SIO;2018071100;20.3
SIO;2018071101;19.4
SIO;2018071102;19.3
SIO;2018071103;18.7
SIO;2018071104;17.6
SIO;2018071105;17.2
SIO;2018071106;18.0
SIO;2018071107;19.1
SIO;2018071108;20.4
SIO;2018071109;21.9
SIO;2018071110;23.9
SIO;2018071111;25.1
SIO;2018071112;26.2
SIO;2018071113;27.0
SIO;2018071114;27.6
SIO;2018071115;27.9
SIO;2018071116;27.7
SIO;2018071117;26.6
SIO;2018071118;25.0
SIO;2018071119;23.0
SIO;2018071120;21.8
SIO;2018071121;21.0
SIO;2018071122;20.2
SIO;2018071123;18.7
SIO;2018071200;16.9
SIO;2018071201;15.8
SIO;2018071202;14.9
SIO;2018071203;14.3
SIO;2018071204;13.7
SIO;2018071205;14.3
SIO;2018071206;16.0
SIO;2018071207;17.8
SIO;2018071208;19.8
SIO;2018071209;21.5
SIO;2018071210;23.3
SIO;2018071211;24.7
SIO;2018071212;25.8
SIO;2018071213;26.5
SIO;2018071214;27.2
SIO;2018071215;28.7
SIO;2018071216;28.7
SIO;2018071217;27.7
SIO;2018071218;26.8
SIO;2018071219;25.2
SIO;2018071220;23.6
SIO;2018071221;22.0
SIO;2018071222;21.0
SIO;2018071223;19.3
SIO;2018071300;17.3
SIO;2018071301;16.5
SIO;2018071302;15.6
SIO;2018071303;14.8
SIO;2018071304;14.4
SIO;2018071305;15.0
SIO;2018071306;17.0
SIO;2018071307;19.3
SIO;2018071308;21.1
SIO;2018071309;23.2
SIO;2018071310;25.2
SIO;2018071311;27.1
SIO;2018071312;28.4
SIO;2018071313;29.7
SIO;2018071314;31.0
SIO;2018071315;31.5
SIO;2018071316;30.1
SIO;2018071317;28.1
SIO;2018071318;27.2
SIO;2018071319;26.4
SIO;2018071320;24.8
SIO;2018071321;23.4
SIO;2018071322;21.9
SIO;2018071323;20.9
SIO;2018071400;19.8
SIO;2018071401;19.0
SIO;2018071402;18.2
SIO;2018071403;17.7
SIO;2018071404;17.3
SIO;2018071405;17.1
SIO;2018071406;19.2
SIO;2018071407;21.6
SIO;2018071408;23.6
SIO;2018071409;25.2
SIO;2018071410;26.8
SIO;2018071411;28.3
SIO;2018071412;30.4
SIO;2018071413;30.5
SIO;2018071414;27.1
SIO;2018071415;27.5
SIO;2018071416;27.5
SIO;2018071417;24.3
SIO;2018071418;19.8
SIO;2018071419;18.6
SIO;2018071420;18.3
SIO;2018071421;18.3
SIO;2018071422;17.8
SIO;2018071423;17.3
SIO;2018071500;17.4
SIO;2018071501;17.0
SIO;2018071502;16.6
SIO;2018071503;16.0
SIO;2018071504;15.3
SIO;2018071505;15.2
SIO;2018071506;16.6
SIO;2018071507;18.2
SIO;2018071508;19.2
SIO;2018071509;20.4
SIO;2018071510;22.1
SIO;2018071511;25.0
SIO;2018071512;26.5
SIO;2018071513;27.7
SIO;2018071514;29.2
SIO;2018071515;29.7
SIO;2018071516;28.1
SIO;2018071517;27.3
SIO;2018071518;26.5
SIO;2018071519;26.1
SIO;2018071520;23.1
SIO;2018071521;21.2
SIO;2018071522;19.5
SIO;2018071523;17.9
SIO;2018071600;16.9
SIO;2018071601;15.6
SIO;2018071602;15.7
SIO;2018071603;14.9
SIO;2018071604;15.3
SIO;2018071605;15.4
SIO;2018071606;16.8
SIO;2018071607;18.5
SIO;2018071608;20.0
SIO;2018071609;22.1
SIO;2018071610;24.7
SIO;2018071611;26.8
SIO;2018071612;27.7
SIO;2018071613;29.2
SIO;2018071614;30.1
SIO;2018071615;30.4
SIO;2018071616;30.5
SIO;2018071617;27.2
SIO;2018071618;26.0
SIO;2018071619;24.7
SIO;2018071620;23.0
SIO;2018071621;20.9
SIO;2018071622;18.6
SIO;2018071623;17.8
SIO;2018071700;18.2
SIO;2018071701;17.4
SIO;2018071702;17.2
SIO;2018071703;17.4
SIO;2018071704;16.9
SIO;2018071705;17.5
SIO;2018071706;18.2
SIO;2018071707;20.2
SIO;2018071708;22.3
SIO;2018071709;23.7
SIO;2018071710;25.3
SIO;2018071711;26.8
SIO;2018071712;27.8
SIO;2018071713;29.1
SIO;2018071714;28.4
SIO;2018071715;27.6
SIO;2018071716;29.0
SIO;2018071717;26.7
SIO;2018071718;27.4
SIO;2018071719;25.3
SIO;2018071720;24.6
SIO;2018071721;22.7
SIO;2018071722;21.4
SIO;2018071723;19.9
SIO;2018071800;19.1
SIO;2018071801;18.4
SIO;2018071802;17.4
SIO;2018071803;16.7
SIO;2018071804;16.1
SIO;2018071805;16.1
SIO;2018071806;18.0
SIO;2018071807;19.6
SIO;2018071808;21.6
SIO;2018071809;23.5
SIO;2018071810;25.8
SIO;2018071811;27.9
SIO;2018071812;29.2
SIO;2018071813;30.2
SIO;2018071814;31.1
SIO;2018071815;31.4
SIO;2018071816;31.4
SIO;2018071817;30.5
SIO;2018071818;29.5
SIO;2018071819;27.6
SIO;2018071820;26.1
SIO;2018071821;25.0
SIO;2018071822;24.1
SIO;2018071823;23.5
SIO;2018071900;21.9
SIO;2018071901;20.5
SIO;2018071902;20.7
SIO;2018071903;22.2
SIO;2018071904;22.0
SIO;2018071905;20.0
SIO;2018071906;20.3
SIO;2018071907;21.7
SIO;2018071908;23.2
SIO;2018071909;24.8
SIO;2018071910;27.0
SIO;2018071911;28.6
SIO;2018071912;30.7
SIO;2018071913;31.6
SIO;2018071914;32.0
SIO;2018071915;32.3
SIO;2018071916;32.5
SIO;2018071917;31.8
SIO;2018071918;31.0
SIO;2018071919;28.9
SIO;2018071920;26.8
SIO;2018071921;25.8
SIO;2018071922;24.7
SIO;2018071923;21.8
SIO;2018072000;20.3
SIO;2018072001;19.3
SIO;2018072002;18.9
SIO;2018072003;17.8
SIO;2018072004;17.3
SIO;2018072005;17.9
SIO;2018072006;19.6
SIO;2018072007;21.4
SIO;2018072008;23.0
SIO;2018072009;25.4
SIO;2018072010;27.4
SIO;2018072011;29.0
SIO;2018072012;30.9
SIO;2018072013;32.1
SIO;2018072014;31.1
SIO;2018072015;29.0
SIO;2018072016;28.2
SIO;2018072017;27.1
SIO;2018072018;26.5
SIO;2018072019;21.6
SIO;2018072020;18.2
SIO;2018072021;17.9
SIO;2018072022;17.7
SIO;2018072023;17.8
SIO;2018072100;17.4
SIO;2018072101;17.5
SIO;2018072102;16.7
SIO;2018072103;16.8
SIO;2018072104;16.6
SIO;2018072105;16.5
SIO;2018072106;17.1
SIO;2018072107;17.3
SIO;2018072108;17.6
SIO;2018072109;18.2
SIO;2018072110;19.0
SIO;2018072111;20.1
SIO;2018072112;22.0
SIO;2018072113;22.4
SIO;2018072114;22.8
SIO;2018072115;23.3
SIO;2018072116;22.4
SIO;2018072117;21.2
SIO;2018072118;18.9
SIO;2018072119;18.9
SIO;2018072120;18.1
SIO;2018072121;18.0
SIO;2018072122;17.9
SIO;2018072123;17.5
SIO;2018072200;17.5
SIO;2018072201;17.4
SIO;2018072202;17.0
SIO;2018072203;16.2
SIO;2018072204;15.5
SIO;2018072205;15.9
SIO;2018072206;16.7
SIO;2018072207;17.7
SIO;2018072208;18.8
SIO;2018072209;20.0
SIO;2018072210;21.7
SIO;2018072211;22.3
SIO;2018072212;23.6
SIO;2018072213;26.1
SIO;2018072214;27.2
SIO;2018072215;27.7
SIO;2018072216;27.9
SIO;2018072217;27.2
SIO;2018072218;25.7
SIO;2018072219;24.2
SIO;2018072220;23.1
SIO;2018072221;21.4
SIO;2018072222;20.6
SIO;2018072223;19.6
SIO;2018072300;18.5
SIO;2018072301;17.8
SIO;2018072302;16.9
SIO;2018072303;16.7
SIO;2018072304;16.2
SIO;2018072305;16.1
SIO;2018072306;17.0
SIO;2018072307;19.1
SIO;2018072308;21.0
SIO;2018072309;22.6
SIO;2018072310;24.2
SIO;2018072311;25.6
SIO;2018072312;28.1
SIO;2018072313;29.4
SIO;2018072314;29.8
SIO;2018072315;30.4
SIO;2018072316;30.3
SIO;2018072317;29.7
SIO;2018072318;28.0
SIO;2018072319;26.1
SIO;2018072320;24.6
SIO;2018072321;23.0
SIO;2018072322;21.6
SIO;2018072323;19.8
SIO;2018072400;19.1
SIO;2018072401;19.2
SIO;2018072402;18.3
SIO;2018072403;18.1
SIO;2018072404;17.7
SIO;2018072405;17.8
SIO;2018072406;18.8
SIO;2018072407;20.3
SIO;2018072408;22.4
SIO;2018072409;24.4
SIO;2018072410;26.3
SIO;2018072411;28.8
SIO;2018072412;29.7
SIO;2018072413;30.0
SIO;2018072414;30.7
SIO;2018072415;31.7
SIO;2018072416;31.9
SIO;2018072417;31.0
SIO;2018072418;29.3
SIO;2018072419;27.9
SIO;2018072420;26.4
SIO;2018072421;20.7
SIO;2018072422;20.0
SIO;2018072423;19.3
SIO;2018072500;18.8
SIO;2018072501;18.5
SIO;2018072502;18.2
SIO;2018072503;18.3
SIO;2018072504;18.4
SIO;2018072505;18.5
SIO;2018072506;18.9
SIO;2018072507;20.0
SIO;2018072508;21.3
SIO;2018072509;22.8
SIO;2018072510;24.8
SIO;2018072511;27.2
SIO;2018072512;29.0
SIO;2018072513;29.8
SIO;2018072514;31.4
SIO;2018072515;32.3
SIO;2018072516;32.4
SIO;2018072517;31.8
SIO;2018072518;29.7
SIO;2018072519;27.6
SIO;2018072520;26.2
SIO;2018072521;25.1
SIO;2018072522;23.1
SIO;2018072523;21.8
SIO;2018072600;21.4
SIO;2018072601;21.1
SIO;2018072602;19.4
SIO;2018072603;18.8
SIO;2018072604;18.6
SIO;2018072605;18.6
SIO;2018072606;20.2
SIO;2018072607;21.6
SIO;2018072608;23.3
SIO;2018072609;25.4
SIO;2018072610;27.3
SIO;2018072611;29.5
SIO;2018072612;30.5
SIO;2018072613;32.2
SIO;2018072614;33.5
SIO;2018072615;34.2
SIO;2018072616;34.4
SIO;2018072617;32.5
SIO;2018072618;31.6
SIO;2018072619;29.0
SIO;2018072620;27.7
SIO;2018072621;27.0
SIO;2018072622;24.5
SIO;2018072623;22.5
SIO;2018072700;20.9
SIO;2018072701;20.3
SIO;2018072702;19.3
SIO;2018072703;18.5
SIO;2018072704;18.1
SIO;2018072705;18.1
SIO;2018072706;20.1
SIO;2018072707;21.8
SIO;2018072708;23.5
SIO;2018072709;25.5
SIO;2018072710;27.6
SIO;2018072711;29.2
SIO;2018072712;31.9
SIO;2018072713;33.9
SIO;2018072714;34.5
SIO;2018072715;34.4
SIO;2018072716;33.7
SIO;2018072717;33.0
SIO;2018072718;31.9
SIO;2018072719;28.5
SIO;2018072720;27.6
SIO;2018072721;25.0
SIO;2018072722;22.9
SIO;2018072723;21.1
SIO;2018072800;20.8
SIO;2018072801;20.3
SIO;2018072802;20.3
SIO;2018072803;20.0
SIO;2018072804;19.7
SIO;2018072805;19.5
SIO;2018072806;20.4
SIO;2018072807;19.5
SIO;2018072808;21.2
SIO;2018072809;22.6
SIO;2018072810;23.6
SIO;2018072811;22.4
SIO;2018072812;20.3
SIO;2018072813;19.6
SIO;2018072814;20.5
SIO;2018072815;21.6
SIO;2018072816;21.9
SIO;2018072817;21.8
SIO;2018072818;22.1
SIO;2018072819;21.5
SIO;2018072820;20.1
SIO;2018072821;19.5
SIO;2018072822;18.7
SIO;2018072823;18.4
SIO;2018072900;17.8
SIO;2018072901;17.4
SIO;2018072902;17.0
SIO;2018072903;16.5
SIO;2018072904;16.5
SIO;2018072905;16.6
SIO;2018072906;17.7
SIO;2018072907;19.1
SIO;2018072908;20.9
SIO;2018072909;22.8
SIO;2018072910;24.7
SIO;2018072911;27.0
SIO;2018072912;29.1
SIO;2018072913;30.1
SIO;2018072914;30.4
SIO;2018072915;30.7
SIO;2018072916;30.5
SIO;2018072917;30.0
SIO;2018072918;28.8
SIO;2018072919;27.5
SIO;2018072920;26.2
SIO;2018072921;24.5
SIO;2018072922;22.8
SIO;2018072923;21.1
SIO;2018073000;20.3
SIO;2018073001;19.2
SIO;2018073002;18.8
SIO;2018073003;18.2
SIO;2018073004;17.9
SIO;2018073005;17.7
SIO;2018073006;19.1
SIO;2018073007;21.1
SIO;2018073008;23.2
SIO;2018073009;25.5
SIO;2018073010;27.4
SIO;2018073011;29.6
SIO;2018073012;31.5
SIO;2018073013;33.1
SIO;2018073014;34.3
SIO;2018073015;34.4
SIO;2018073016;34.6
SIO;2018073017;33.4
SIO;2018073018;31.8
SIO;2018073019;29.3
SIO;2018073020;27.9
SIO;2018073021;26.8
SIO;2018073022;24.8
SIO;2018073023;22.6
SIO;2018073100;21.6
SIO;2018073101;20.8
SIO;2018073102;20.4
SIO;2018073103;19.8
SIO;2018073104;19.8
SIO;2018073105;19.5
SIO;2018073106;20.5
SIO;2018073107;22.7
SIO;2018073108;24.6
SIO;2018073109;26.9
SIO;2018073110;29.3
SIO;2018073111;30.9
SIO;2018073112;33.1
SIO;2018073113;34.9
SIO;2018073114;35.3
SIO;2018073115;35.4
SIO;2018073116;34.9
SIO;2018073117;34.1
SIO;2018073118;32.5
SIO;2018073119;30.0
SIO;2018073120;28.7
SIO;2018073121;27.0
SIO;2018073122;25.2
SIO;2018073123;24.0
SIO;2018080100;22.8
SIO;2018080101;22.6
SIO;2018080102;21.6
SIO;2018080103;20.7
SIO;2018080104;20.4
SIO;2018080105;20.7
SIO;2018080106;22.3
SIO;2018080107;23.3
SIO;2018080108;25.3
SIO;2018080109;27.8
SIO;2018080110;29.7
SIO;2018080111;31.5
SIO;2018080112;32.3
SIO;2018080113;33.1
SIO;2018080114;31.8
SIO;2018080115;28.1
SIO;2018080116;26.8
SIO;2018080117;24.3
SIO;2018080118;22.0
SIO;2018080119;21.2
SIO;2018080120;20.7
SIO;2018080121;20.4
SIO;2018080122;19.9
SIO;2018080123;19.3
SIO;2018080200;18.7
SIO;2018080201;18.0
SIO;2018080202;17.6
SIO;2018080203;16.9
SIO;2018080204;16.6
SIO;2018080205;16.7
SIO;2018080206;17.9
SIO;2018080207;19.4
SIO;2018080208;21.1
SIO;2018080209;22.8
SIO;2018080210;24.6
SIO;2018080211;26.8
SIO;2018080212;28.8
SIO;2018080213;30.1
SIO;2018080214;31.9
SIO;2018080215;32.1
SIO;2018080216;31.6
SIO;2018080217;30.6
SIO;2018080218;30.1
SIO;2018080219;28.2
SIO;2018080220;26.6
SIO;2018080221;25.4
SIO;2018080222;23.6
SIO;2018080223;23.0
SIO;2018080300;21.7
SIO;2018080301;21.1
SIO;2018080302;20.9
SIO;2018080303;20.3
SIO;2018080304;19.9
SIO;2018080305;19.7
SIO;2018080306;20.9
SIO;2018080307;22.9
SIO;2018080308;24.7
SIO;2018080309;26.6
SIO;2018080310;28.6
SIO;2018080311;30.2
SIO;2018080312;31.9
SIO;2018080313;33.0
SIO;2018080314;33.8
SIO;2018080315;34.1
SIO;2018080316;33.1
SIO;2018080317;31.9
SIO;2018080318;29.8
SIO;2018080319;28.2
SIO;2018080320;27.7
SIO;2018080321;26.2
SIO;2018080322;24.9
SIO;2018080323;23.9
SIO;2018080400;23.2
SIO;2018080401;21.9
SIO;2018080402;22.0
SIO;2018080403;20.8
SIO;2018080404;20.2
SIO;2018080405;20.4
SIO;2018080406;21.5
SIO;2018080407;23.7
SIO;2018080408;25.3
SIO;2018080409;27.3
SIO;2018080410;29.3
